,count,mean,std,min,25%,50%,75%,max
GT5_HYDRIC,86.0,15.824207344357266,15.8884025048232,0.0,4.385539226891144,10.391510432260596,21.126482064236207,71.14359725071388
GT5_NaturalCover,86.0,67.02744759974235,19.865359178358347,0.8052605321612595,57.57812591029044,73.07480252172007,79.95912133847334,95.51975794973464
GT5_Use_Res,86.0,36.06684682282891,18.834543021112566,0.3965978166999551,22.356455706112172,33.50038463314175,49.3504195202963,86.10722187573293
GT5_Use_ResComMix,86.0,41.63548181981216,19.136586155554514,0.4636102251948343,29.29497209299834,38.89945190547848,55.21018860683657,86.23955790274952
GT5_Use_Mix,86.0,1.2783645965362163,3.1317907069848157,0.0,0.0,0.0,0.8980931913308281,17.716769235590256
LE5_Shape_Area,86.0,777741.940011556,1311491.1225891192,13759.742758964909,83498.5817304254,188921.33764869618,677380.9566928174,6324744.3073243145
LE5_SLOPE_,86.0,0.9141192593352554,8.477193270460262,0.0,0.0,0.0,0.0,78.61425630283196
LE5_SLOPE_0,86.0,24.89893189849286,28.812478041073486,0.0,0.0,14.20724080969738,41.30599291749675,92.2064880490324
LE5_SLOPE_A,86.0,41.789085216348376,32.86015817630619,0.0,10.68189575634078,34.896560499331784,69.08173907321722,100.00000076429328
LE5_SLOPE_B,86.0,14.29631635835263,18.233706068514795,0.0,1.8611399120929586,7.665698464188111,19.061936018061402,99.84651775584824
LE5_SLOPE_C,86.0,5.6515401664475995,10.342509882286384,0.0,0.07762812675909878,1.5531562672828358,5.591241286410851,62.38235814765648
LE5_SLOPE_D,86.0,3.3868356738492835,7.081556489480329,0.0,0.0,0.5000197082728021,4.089605226094777,54.59927699315374
LE5_SLOPE_E,86.0,0.2519743575788995,1.0512570652232196,0.0,0.0,0.0,0.0,7.50894792971329
LE5_FRMLNDCLS_,86.0,0.9141192593352554,8.477193270460262,0.0,0.0,0.0,0.0,78.61425630283196
LE5_FRMLNDCLS_All_areas_are_prime_farmland,86.0,4.30443118482166,11.552768843048678,0.0,0.0,0.0,1.715515511031902,78.9059024048497
LE5_FRMLNDCLS_Farmland_of_statewide_importance,86.0,7.715525235847957,16.279489844067704,0.0,0.0001882603139914,0.7778560079860728,5.774321718770209,99.84651775584824
LE5_FRMLNDCLS_Farmland_of_unique_importance,86.0,8.2378989159193,16.2554923384462,0.0,0.0,0.29257093371643617,8.758337583345114,82.49552671574317
LE5_FRMLNDCLS_Not_prime_farmland,86.0,70.00571806014372,29.48644313270188,0.1534825364583842,55.82853108158356,80.16646496700366,94.81139311024563,100.00000900275856
LE5_HYDROLGRP_,86.0,0.9141192593352554,8.477193270460262,0.0,0.0,0.0,0.0,78.61425630283196
LE5_HYDROLGRP_A,86.0,20.53525179064281,21.446078070731566,0.0,5.76856724357634,13.481872248449777,25.96195702729122,99.84651775584824
LE5_HYDROLGRP_A/D,86.0,9.900768942352874,19.231970762947384,0.0,0.0,0.28547540858088727,11.563382618073513,89.90826384872403
LE5_HYDROLGRP_B,86.0,1.727343958139042,7.918784025741635,0.0,0.0,0.0,0.0010597668567129,67.5023368391215
LE5_HYDROLGRP_B/D,86.0,23.726125534185293,27.882932940731525,0.0,1.8919511762553431,9.700872176937107,44.95967590896134,96.25189616139896
LE5_HYDROLGRP_C,86.0,2.029697798319599,8.384501987120451,0.0,0.0,0.0,0.0,69.4727164609973
LE5_HYDROLGRP_C/D,86.0,1.3839470506809954,4.171304231154921,0.0,0.0,0.0,0.0,23.12227459709237
LE5_HYDROLGRP_D,86.0,6.172864522083638,18.541144710640573,0.0,0.0,0.0,0.14931102224875695,92.09053823465293
LE5_HYDRCRATNG_,86.0,0.9141192593352554,8.477193270460262,0.0,0.0,0.0,0.0,78.61425630283196
LE5_HYDRCRATNG_No,86.0,26.27228644114794,24.180470529027634,0.4533729719671724,8.49297552130254,17.275622830262904,35.10977519929409,99.84651775584824
LE5_HYDRCRATNG_Unranked,86.0,20.88178322559952,28.350660191998813,0.0,0.0,5.999800107487873,31.69802438649798,92.2064880490324
LE5_HYDRCRATNG_Yes,86.0,39.095292399984885,32.06156417295661,0.0,9.417996356725386,33.26208887902377,67.6611621860724,98.31292058492646
LE5_DRAINCLASS_,86.0,0.9141192593352554,8.477193270460262,0.0,0.0,0.0,0.0,78.61425630283196
LE5_DRAINCLASS_Excessively_drained,86.0,17.225032976788995,19.100083969903466,0.0,4.13272444735955,11.082930144366653,21.447014529641677,99.84651775584824
LE5_DRAINCLASS_Moderately_well_drained,86.0,2.828654069505307,5.942017648123722,0.0,0.0,0.06870106363278425,2.9532161547778215,32.25817205467206
LE5_DRAINCLASS_Poorly_drained,86.0,2.022576205368928,5.527355852332917,0.0,0.0,0.0,1.1639282858670914,31.266765343039545
LE5_DRAINCLASS_Somewhat_excessively_drained,86.0,1.4000111393737806,5.322314294932614,0.0,0.0,0.0,0.0422810312035604,28.92467563769176
LE5_DRAINCLASS_Somewhat_poorly_drained,86.0,0.6151107213393757,5.677615776616407,0.0,0.0,0.0,0.0,52.65435626792176
LE5_DRAINCLASS_Subaqueous,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LE5_DRAINCLASS_Very_poorly_drained,86.0,37.072716194615985,30.823478021987817,0.0,9.13423124152563,31.829840079643738,66.33603500909993,98.16708066742312
LE5_DRAINCLASS_Well_drained,86.0,4.2034775341404895,11.850938209874778,0.0,0.0,0.0,0.7600637566395093,69.4727164609973
LE5_DEP2WATTBL_0,86.0,36.46988584889357,30.138366430984853,0.0,6.236408865502439,33.26208887902377,61.40972402530646,96.25189616139896
LE5_DEP2WATTBL_5,86.0,0.03539794263066362,0.19869701107972526,0.0,0.0,0.0,0.0,1.5035563429384116
LE5_DEP2WATTBL_8,86.0,2.8246753194523673,6.185237526849037,0.0,0.0,0.0,2.5870781171103236,31.266765343039545
LE5_DEP2WATTBL_10,86.0,0.0064775978517857815,0.05560710417863449,0.0,0.0,0.0,0.0,0.5144136411675011
LE5_DEP2WATTBL_15,86.0,0.08242628954111338,0.42647693838435335,0.0,0.0,0.0,0.0,3.633831108139004
LE5_DEP2WATTBL_23,86.0,0.0031670374615901374,0.029369897179730063,0.0,0.0,0.0,0.0,0.2723652216967518
LE5_DEP2WATTBL_29,86.0,0.003464063489143418,0.027543765341810172,0.0,0.0,0.0,0.0,0.251772456781959
LE5_DEP2WATTBL_30,86.0,0.36960857829939997,1.2216382593456836,0.0,0.0,0.0,0.0,5.784769745269659
LE5_DEP2WATTBL_38,86.0,0.8950187798318123,6.189487207068127,0.0,0.0,0.0,0.0,52.65435626792176
LE5_DEP2WATTBL_45,86.0,0.1494475007217121,0.6424916591436762,0.0,0.0,0.0,0.0,3.48025604326079
LE5_DEP2WATTBL_46,86.0,1.07659963040598,3.757625679073789,0.0,0.0,0.0,0.0,23.80147286692892
LE5_DEP2WATTBL_48,86.0,0.012352829297459851,0.08815209984604802,0.0,0.0,0.0,0.0,0.7650024335033715
LE5_DEP2WATTBL_51,86.0,0.5023671246164585,2.093050148206684,0.0,0.0,0.0,0.0,16.178831256463198
LE5_DEP2WATTBL_54,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LE5_DEP2WATTBL_60,86.0,0.6532959591586988,3.4557800291421517,0.0,0.0,0.0,0.0,27.74737856331121
LE5_DEP2WATTBL_61,86.0,1.7812006053771838,8.416128429820173,0.0,0.0,0.0,0.0,67.5023368391215
LE5_DEP2WATTBL_64,86.0,1.3135700613201478,4.266935813003476,0.0,0.0,0.0,0.7272756083335501,32.25817205467206
LE5_DEP2WATTBL_66,86.0,0.6093966973779373,2.847329459390354,0.0,0.0,0.0,0.0,22.015777626470715
LE5_DEP2WATTBL_68,86.0,0.006942581765412038,0.05211592577277274,0.0,0.0,0.0,0.0,0.4757222910330004
LE5_DEP2WATTBL_69,86.0,0.11655494403291781,0.6099994008124415,0.0,0.0,0.0,0.0,4.800898716139309
LE5_DEP2WATTBL_73,86.0,0.0002606489264502442,0.0024171587051600866,0.0,0.0,0.0,0.0,0.022415807674721
LE5_DEP2WATTBL_76,86.0,0.0004322183670762779,0.003939862471887083,0.0,0.0,0.0,0.0,0.0365387509188766
LE5_DEP2WATTBL_77,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LE5_DEP2WATTBL_82,86.0,0.0021092934340779896,0.019560782602693283,0.0,0.0,0.0,0.0,0.1813992353307071
LE5_CLAY_0,86.0,1.1244072290750071,8.54552499175068,0.0,0.0,0.0,0.0,78.61425630283196
LE5_CLAY_0.1,86.0,0.05939739140463954,0.40535688177849133,0.0,0.0,0.0,0.0,3.633831108139004
LE5_CLAY_0.2,86.0,7.295815553695776e-07,6.765861005847843e-06,0.0,0.0,0.0,0.0,6.274401376178367e-05
LE5_CLAY_0.5,86.0,0.8301550822022533,3.4903552942885923,0.0,0.0,0.0,0.0,22.28035005338939
LE5_CLAY_1,86.0,7.237827196980948,9.812053562484168,0.0,0.0,3.5878554633448623,10.282748308900684,48.3840282450972
LE5_CLAY_1.3,86.0,0.11567358596086984,0.5448561753981969,0.0,0.0,0.0,0.0,3.546168388808525
LE5_CLAY_1.5,86.0,0.06966102817021352,0.37348305782524827,0.0,0.0,0.0,0.0,2.8867324338250846
LE5_CLAY_2,86.0,11.696400509877389,16.984466410729514,0.0,0.0001882603139914,3.582239971673903,18.036866252513057,82.49552671574317
LE5_CLAY_2.5,86.0,3.6644179354383652,16.068552033920284,0.0,0.0,0.0,0.0740925947687238,99.84651775584824
LE5_CLAY_3,86.0,3.653978142363666,9.067377817870552,0.0,0.0,0.0,1.7891335404046442,54.59927699315374
LE5_CLAY_3.3000000000000003,86.0,0.23306533804134666,1.2671142789640206,0.0,0.0,0.0,0.0,9.770734804426333
LE5_CLAY_4,86.0,5.189790545968325,11.073551542085259,0.0,0.0,0.0,4.038296367954996,69.4727164609973
LE5_CLAY_4.5,86.0,1.0747513415551804,7.3900847931915035,0.0,0.0,0.0,0.0,67.5023368391215
LE5_CLAY_4.6000000000000005,86.0,0.002323016607479522,0.01643310646728007,0.0,0.0,0.0,0.0,0.1419382784574911
LE5_CLAY_4.7,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LE5_CLAY_5,86.0,0.0021092934340779896,0.019560782602693283,0.0,0.0,0.0,0.0,0.1813992353307071
LE5_CLAY_5.4,86.0,1.1669279154895564,4.540959877472509,0.0,0.0,0.0,0.003075893852442925,26.02582527853596
LE5_CLAY_6,86.0,0.07292816648086607,0.32000235353231216,0.0,0.0,0.0,0.0,2.307017076630379
LE5_CLAY_6.5,86.0,0.11722061211502545,1.087059236563228,0.0,0.0,0.0,0.0,10.080972641892188
LE5_CLAY_7,86.0,3.131225729054393,8.57424274291482,0.0,0.0,0.0,0.8719362051369388,41.12046348294809
LE5_CLAY_7.2,86.0,0.01900215447089149,0.1574962156588344,0.0,0.0,0.0,0.0,1.4512070619944617
LE5_CLAY_7.3,86.0,0.0014300783290625782,0.013261607647269526,0.0,0.0,0.0,0.0,0.1229831323048616
LE5_CLAY_7.5,86.0,0.14793700474186297,1.2788235457125898,0.0,0.0,0.0,0.0,11.85819455414867
LE5_CLAY_8,86.0,4.911718026749671,15.896672532996742,0.0,0.0,0.0,0.0,79.1204375434656
LE5_CLAY_9,86.0,0.3018071133998507,2.3837364046872946,0.0,0.0,0.0,0.0,22.015777626470715
LE5_CLAY_9.200000000000001,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LE5_CLAY_9.5,86.0,0.1494475007217121,0.6424916591436762,0.0,0.0,0.0,0.0,3.48025604326079
LE5_CLAY_10,86.0,0.026621266323873998,0.24687546775459474,0.0,0.0,0.0,0.0,2.289428903853164
LE5_CLAY_10.6,86.0,0.00014554005649824534,0.0013496829597776183,0.0,0.0,0.0,0.0,0.0125164448588491
LE5_CLAY_11.5,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LE5_CLAY_13,86.0,0.6151107213393757,5.677615776616407,0.0,0.0,0.0,0.0,52.65435626792176
LE5_CLAY_15,86.0,0.24294902012830477,2.1382931170232196,0.0,0.0,0.0,0.0,19.831842742610963
LE5_CLAY_19,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LE5_CLAY_20.2,86.0,0.0064775978517857815,0.05560710417863449,0.0,0.0,0.0,0.0,0.5144136411675011
LE5_CLAY_25,86.0,0.0137524077200746,0.1275345825904814,0.0,0.0,0.0,0.0,1.1827070639264157
LE5_CLAY_27,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LE5_CLAY_27.5,86.0,0.4387968766481807,2.690342018237406,0.0,0.0,0.0,0.0,23.50220933612684
LE5_CLAY_30,86.0,0.021188097720918894,0.15551407631784703,0.0,0.0,0.0,0.0,1.376995060916449
LE5_OM_0,86.0,0.9141192593352554,8.477193270460262,0.0,0.0,0.0,0.0,78.61425630283196
LE5_OM_05,86.0,0.8597987655227682,3.899556669870858,0.0,0.0,0.0,0.0,30.255157924837505
LE5_OM_08,86.0,0.032504211318375054,0.1945569319993374,0.0,0.0,0.0,0.0,1.552507716841886
LE5_OM_0.1,86.0,0.05897252220790842,0.40540026908652843,0.0,0.0,0.0,0.0,3.633831108139004
LE5_OM_0.25,86.0,0.017868964326483393,0.13707187888761757,0.0,0.0,0.0,0.0,1.239390045999396
LE5_OM_0.3,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LE5_OM_0.4,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LE5_OM_0.7000000000000001,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LE5_OM_0.75,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LE5_OM_1,86.0,8.129691920945584,16.187618299842487,0.0,0.0,0.2559981200058251,8.758337583345114,82.49552671574317
LE5_OM_1.5,86.0,3.7189258459562837,16.059514153891374,0.0,0.0,0.0,0.2767278977297155,99.84651775584824
LE5_OM_1.74,86.0,0.02863842059306248,0.15881666224448016,0.0,0.0,0.0,0.0,1.3346556956661255
LE5_OM_2,86.0,1.0378192655879452,6.205903796330617,0.0,0.0,0.0,0.0,54.59927699315374
LE5_OM_2.2,86.0,9.90224492436473,12.269351535963978,0.0,0.0,4.74140894707301,16.51873687554122,50.42327955338871
LE5_OM_2.3000000000000003,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LE5_OM_2.5,86.0,1.3135700613201478,4.266935813003476,0.0,0.0,0.0,0.7272756083335501,32.25817205467206
LE5_OM_3,86.0,1.748686505131033,7.081432358828731,0.0,0.0,0.0,0.00029881613506701425,52.65435626792176
LE5_OM_3.35,86.0,0.010639856589650325,0.09545952782727322,0.0,0.0,0.0,0.0,0.8851014099007256
LE5_OM_3.4,86.0,0.030604423502636095,0.27976887933740613,0.0,0.0,0.0,0.0,2.5946404699662966
LE5_OM_3.5,86.0,3.204318528817183,11.215149915880213,0.0,0.0,0.0,0.5017042709101159,69.4727164609973
LE5_OM_3.8000000000000003,86.0,0.03534030537369285,0.2713927067708702,0.0,0.0,0.0,0.0,2.499588099974017
LE5_OM_3.92,86.0,0.0141413416315231,0.10274504148915235,0.0,0.0,0.0,0.0,0.9038709591644082
LE5_OM_4,86.0,0.5489394387141782,1.8871161862609858,0.0,0.0,0.0,0.00037813168370355,11.85819455414867
LE5_OM_4.12,86.0,1.1671265568193832,4.540917201983676,0.0,0.0,0.0,0.003075893852442925,26.02582527853596
LE5_OM_4.13,86.0,0.08326183309924397,0.33259884556829944,0.0,0.0,0.0,0.0,1.9383499658626384
LE5_OM_4.5,86.0,0.28241777731735235,2.140452362873689,0.0,0.0,0.0,0.0,19.674318624007046
LE5_OM_4.97,86.0,0.0064775978517857815,0.05560710417863449,0.0,0.0,0.0,0.0,0.5144136411675011
LE5_OM_5,86.0,0.03539794263066362,0.19869701107972526,0.0,0.0,0.0,0.0,1.5035563429384116
LE5_OM_59,86.0,0.6587860503318551,3.438538663471861,0.0,0.0,0.0,0.0,29.00717237627351
LE5_OM_5.5,86.0,1.8379406227330437,5.722621098718105,0.0,0.0,0.0,0.12296772821279736,34.34308211214307
LE5_OM_5.75,86.0,0.0014300364221495536,0.013261612213678609,0.0,0.0,0.0,0.0,0.1229831323048616
LE5_OM_6,86.0,1.5201211034621533,4.542373072681457,0.0,0.0,0.0,0.0,25.88995037166488
LE5_OM_6.4,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LE5_OM_6.5,86.0,0.4387968766481807,2.690342018237406,0.0,0.0,0.0,0.0,23.50220933612684
LE5_OM_6.7,86.0,0.01900215447089149,0.1574962156588344,0.0,0.0,0.0,0.0,1.4512070619944617
LE5_OM_6.9,86.0,0.0004248691967311233,0.003940074840972153,0.0,0.0,0.0,0.0,0.0365387509188766
LE5_OM_7,86.0,0.007458800162022809,0.0514250374395476,0.0,0.0,0.0,0.0,0.429899159798384
LE5_OM_71,86.0,0.6317615195570802,2.48154703377619,0.0,0.0,0.0,0.0,16.178831256463198
LE5_OM_7.75,86.0,0.23375400006728994,1.2670022075170222,0.0,0.0,0.0,0.0,9.770734804426333
LE5_OM_8,86.0,0.0012057722452850162,0.011181871795230492,0.0,0.0,0.0,0.0,0.1036964130945114
LE5_OM_8.3,86.0,0.11567358596086984,0.5448561753981969,0.0,0.0,0.0,0.0,3.546168388808525
LE5_OM_8.34,86.0,0.005274265531092943,0.04140046157468559,0.0,0.0,0.0,0.0,0.3771457993364683
LE5_OM_9.5,86.0,0.0021092934340779896,0.019560782602693283,0.0,0.0,0.0,0.0,0.1813992353307071
LE5_OM_10,86.0,6.793829298531032,20.542645094970734,0.0,0.0,0.0,0.0,94.35661616123768
LE5_OM_11,86.0,0.0017365436434981188,0.016104043250579656,0.0,0.0,0.0,0.0,0.1493427533408382
LE5_OM_12,86.0,0.9892744327271884,4.62299289204028,0.0,0.0,0.0,0.0,36.94456183104498
LE5_OM_14,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LE5_OM_25,86.0,0.006805372436580615,0.04707127229076256,0.0,0.0,0.0,0.0,0.3952273155127622
LE5_NLEACHING_,86.0,0.9141192593352554,8.477193270460262,0.0,0.0,0.0,0.0,78.61425630283196
LE5_NLEACHING_High,86.0,23.860588387005045,22.039520007876042,0.3699742691169093,7.867895883694866,16.967447836442293,30.694981687257176,99.84651775584824
LE5_NLEACHING_Low,86.0,29.80225736602038,29.061373817700293,0.0,3.991393444877043,19.409560656113825,55.168670335525675,96.25189616139896
LE5_NLEACHING_Moderate,86.0,11.704733088107417,20.690780923776313,0.0,0.0,2.1929230433743987,12.824976551976519,89.90826384872403
LE5_NLEACHING_Not_rated,86.0,24.907104829936795,28.823650832686184,0.0,0.0,14.20724080969738,41.30599291749675,92.2064880490324
LE5_COVERNAME_,86.0,0.9183020671668718,8.515983017047255,0.0,0.0,0.0,0.0,78.97397761610186
LE5_COVERNAME_Bare_Land,86.0,0.15101402297876113,0.45106525626643496,0.0,0.0,0.00227379074988585,0.06696116813272521,2.8563569486814178
LE5_COVERNAME_Cultivated,86.0,2.456572425325637,7.439471420164252,0.0,0.0,0.0,0.7609618731956407,57.79478989672477
LE5_COVERNAME_Deciduous_Forest,86.0,14.589785096126207,18.830320624048294,0.3204162541254806,2.328224552764496,5.4572688443467285,19.986948284441567,79.77407640669335
LE5_COVERNAME_Developed_Open_Space,86.0,2.7038513022506074,4.642313779248603,0.0,0.20823146779585056,0.6904599543196459,2.528861555277983,25.52413199577781
LE5_COVERNAME_Estaurine_Aquatic_bed,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LE5_COVERNAME_Estuarine_Emergent_Wetland,86.0,2.6787818993077535,10.301207392529752,0.0,0.0,0.0,0.2687780032288692,82.33038595644237
LE5_COVERNAME_Estuarine_Forested_Wetland,86.0,0.009488704980886192,0.08799463000904846,0.0,0.0,0.0,0.0,0.8160286283562126
LE5_COVERNAME_Estuarine_Scrub/Shrub_Wetland,86.0,0.015959425019827514,0.11954849953083344,0.0,0.0,0.0,0.0,1.070194457152248
LE5_COVERNAME_Evergreen_Forest,86.0,3.2433993320794996,5.038156024948649,0.0,0.3005331135319713,1.0646697492000428,4.399219241669881,22.506830522465336
LE5_COVERNAME_Grassland,86.0,1.1345096665117407,2.2587591737766464,0.0,0.02288094832196715,0.19687356855529636,1.0481868141225785,14.813486241481003
LE5_COVERNAME_Impervious,86.0,2.3371673004110893,4.223080219119199,0.0,0.10225804824837535,0.6278358388319538,2.9363801219098735,29.6950167383812
LE5_COVERNAME_Palustrine_Aquatic_Bed,86.0,2.673394911853564,5.687405724620335,0.0,0.0,0.08963418223925484,1.452280213291412,25.977809011542856
LE5_COVERNAME_Palustrine_Emergent_Wetland,86.0,5.091924957791709,12.297140200380298,0.0,0.0,0.7037820690594196,3.230041538400914,72.17505352197375
LE5_COVERNAME_Palustrine_Forested_Wetland,86.0,22.176952849079047,22.477017900985498,0.0,5.712504791333668,13.740056881652528,34.44304306779063,98.0805159097443
LE5_COVERNAME_Palustrine_Scrub/Shrub_Wetland,86.0,5.855009837504293,11.77884059178451,0.0,0.016461597121196825,0.8551680240811854,5.279833021742004,67.79863721411114
LE5_COVERNAME_Pasture/Hay,86.0,1.6471497522694636,5.55448022725844,0.0,0.0,0.0,0.0,32.974051722987134
LE5_COVERNAME_Scrub/Shrub,86.0,1.1937696516454894,3.59555291587742,0.0,0.002454140354339975,0.11986150545599819,0.6197496304999873,23.67238763532017
LE5_COVERNAME_Unconsolidated_Shore,86.0,0.23760069301125333,1.1688932898045117,0.0,0.0,0.0,0.00042084060644602503,9.722257285449858
LE5_COVERNAME_Water,86.0,22.074169660950634,28.765617741614594,0.0,0.05324479611596469,7.020193360930825,36.825086239424635,91.8713059476994
LE5_USEGENNAME_,86.0,0.9183020671668718,8.515983017047255,0.0,0.0,0.0,0.0,78.97397761610186
LE5_USEGENNAME_Agriculture,86.0,4.501273019061705,15.920332641997684,0.0,0.0,0.0,0.2789227544433558,99.17050255927693
LE5_USEGENNAME_Commercial,86.0,1.994133370815994,6.611392055930022,0.0,0.0,0.0,0.6813594503144575,49.91543701906159
LE5_USEGENNAME_Forest,86.0,0.342631595222605,2.860238105584596,0.0,0.0,0.0,0.0,26.466742587276475
LE5_USEGENNAME_Industrial,86.0,0.10954819995773281,0.6010170023120843,0.0,0.0,0.0,0.0,5.159702291505047
LE5_USEGENNAME_Mixed_use__other,86.0,0.8682856677617412,4.592242318866648,0.0,0.0,0.0,0.0,37.15036036522454
LE5_USEGENNAME_Mixed_use__primarily_commercial,86.0,0.020983641645902794,0.14428446530134642,0.0,0.0,0.0,0.0,1.2789735167379226
LE5_USEGENNAME_Mixed_use__primarily_residential,86.0,0.7316010294682476,2.7013304466654726,0.0,0.0,0.0,0.0,19.812730933644524
LE5_USEGENNAME_Open_land,86.0,19.954529165101675,25.31225592161224,0.0,1.5101226895811846,7.689726923374689,28.118285083866876,99.61036106598804
LE5_USEGENNAME_Recreation,86.0,0.4615180914252583,3.4693513501298074,0.0,0.0,0.0,0.0,31.706227262865983
LE5_USEGENNAME_Residential___multi_family,86.0,3.2363124278830435,7.322119800700657,0.0,0.00026146409376345,0.3093716631718765,2.0930778505026613,44.92208635699889
LE5_USEGENNAME_Residential___other,86.0,0.5068773864721474,3.2334232855441165,0.0,0.0,0.0,0.0,29.368054231616835
LE5_USEGENNAME_Residential___single_family,86.0,21.02627011778802,25.856118682111152,0.0,2.3436516187149605,10.809641097040796,32.62757387260577,99.94953772002718
LE5_USEGENNAME_Right_of_way,86.0,2.187180488846873,3.4432795211144627,0.0,0.1640074106229025,0.8626333816768403,1.9194720239646836,19.582105371369
LE5_USEGENNAME_Tax_exempt,86.0,5.218690628663137,11.844864569008763,0.0,0.0,0.22073591525965658,2.982694208334598,68.86070549405638
LE5_USEGENNAME_Unknown,86.0,7.972732074202346,21.75492083324002,0.0,0.0,0.0,0.9199616066855248,96.0919404095517
LE5_USEGENNAME_Water,86.0,21.13793458478102,30.03734876556597,0.0,0.0,2.4142168611846793,33.72758306548329,94.59935798637017
LE5_CRANBERRY_0,86.0,88.87488145382777,23.16314455956559,1.0,91.39032213752506,100.0,100.0,100.00000000000004
LE5_CRANBERRY_1,86.0,2.3139215163047595,6.954744812775255,0.0,0.0,0.0,0.07156249291347093,49.14307813165274
LE5_ACTIVE_0,86.0,88.96620191855882,23.181377756748788,1.0,91.39032213752506,100.0,100.0,100.00000007584904
LE5_ACTIVE_1,86.0,2.2226010515737213,6.9459172334758525,0.0,0.0,0.0,0.0230163543383255,49.14307813165274
LE5_HSG_D,86.0,41.1837060493028,33.199006144784924,0.0,9.81607837197985,35.09437244861241,69.4533134698027,100.0000016603804
LE5_HYDRIC,86.0,59.97707562558442,29.19603030319327,0.0,34.30908152698248,67.93664212401754,83.96127923852163,98.31292058492646
LE5_NaturalCover,86.0,82.77291046111009,24.31872498092271,0.8221925408244269,81.91401115525765,91.76308275038943,98.76760907852699,99.99999980404084
LE5_Use_Res,86.0,24.769459932143217,28.93633177977304,0.0,2.729530665067155,11.659114044607835,38.37621301152043,99.94953772002718
LE5_Use_ResComMix,86.0,28.384463641835108,29.205044284131528,0.0,3.9323985936522776,16.24122811868566,48.6044029983206,99.94953772002718
LE5_Use_Mix,86.0,1.6208703388758914,5.349111534227304,0.0,0.0,0.0,0.0021040168595828253,38.47697692256614
